,CBLOF,FeatureBagging,HBOS,IForest,KNN,AverageKNN,MCD,OCSVM,PCA
905,0.9495,0.9483,0.9503,0.9514,0.9487,0.9483,0.9491,0.9506,0.951
906,0.9483,0.9483,0.9483,0.9483,0.9483,0.9471,0.9479,0.9486,0.9483
907,0.9514,0.9499,0.9491,0.9499,0.951,0.9491,0.9498,0.951,0.9514
908,0.9499,0.9499,0.9507,0.9499,0.9503,0.9495,0.9495,0.9499,0.9507
909,0.9511,0.9515,0.9515,0.9507,0.9507,0.9503,0.9507,0.9519,0.9511
910,0.9459,0.9459,0.9462,0.9459,0.947,0.9455,0.9462,0.947,0.9466
911,0.9478,0.9474,0.9474,0.9474,0.9467,0.9467,0.9474,0.9482,0.9474
912,0.9511,0.9503,0.9507,0.9503,0.9495,0.9495,0.9507,0.9518,0.9515
913,0.9487,0.9479,0.9491,0.9502,0.9491,0.9479,0.9491,0.9494,0.9494
914,0.9495,0.9487,0.9487,0.9487,0.9491,0.9483,0.9479,0.9483,0.9483
915,0.9483,0.9479,0.9487,0.9483,0.9475,0.9475,0.9487,0.9487,0.9483
916,0.9426,0.9434,0.9446,0.9449,0.9441,0.9426,0.943,0.9442,0.9434
917,0.9555,0.9551,0.9544,0.9543,0.9544,0.954,0.9543,0.9547,0.9551
918,0.9495,0.9511,0.9534,0.9511,0.9507,0.9495,0.9499,0.9511,0.9507
919,0.9495,0.9495,0.9506,0.9499,0.9487,0.9483,0.9491,0.951,0.9506
920,0.9486,0.9479,0.9479,0.9482,0.9474,0.9467,0.9479,0.9482,0.9482
921,0.9467,0.9463,0.9466,0.947,0.9459,0.9459,0.9467,0.9478,0.9474
922,0.9474,0.9463,0.947,0.9467,0.9459,0.9459,0.9463,0.9478,0.947
923,0.9507,0.9515,0.9507,0.9511,0.9507,0.9499,0.9503,0.9503,0.9503
924,0.9495,0.9495,0.9491,0.9495,0.9499,0.9491,0.9487,0.9495,0.9491
925,0.9527,0.9527,0.9527,0.9523,0.9531,0.9519,0.9519,0.9523,0.9523
926,0.9474,0.9482,0.9482,0.947,0.949,0.9478,0.9467,0.9467,0.9467
927,0.9507,0.9507,0.9511,0.9507,0.9507,0.9495,0.9495,0.9507,0.9507
928,0.9478,0.9475,0.9494,0.9482,0.9479,0.9471,0.9475,0.949,0.949
929,0.9478,0.9486,0.9479,0.9482,0.9478,0.9471,0.9475,0.9479,0.9478
930,0.9486,0.9479,0.9479,0.9471,0.9486,0.9479,0.9475,0.9482,0.9482
931,0.9527,0.9519,0.9527,0.9535,0.9523,0.9519,0.9527,0.9527,0.9531
932,0.9494,0.9491,0.9487,0.9487,0.9475,0.9475,0.9483,0.9487,0.9491
933,0.9475,0.9471,0.9479,0.9483,0.9471,0.9471,0.9479,0.9486,0.949
934,0.9503,0.9507,0.9511,0.9511,0.9514,0.9495,0.9495,0.9515,0.9511
935,0.9499,0.9502,0.9506,0.9503,0.9495,0.9483,0.9495,0.9495,0.9499
936,0.9543,0.9539,0.9547,0.9551,0.9539,0.9527,0.9547,0.9547,0.9535
937,0.9475,0.9475,0.9475,0.9483,0.9483,0.9479,0.9483,0.9486,0.9483
938,0.9503,0.9507,0.9507,0.9507,0.9507,0.9495,0.9507,0.9499,0.9499
939,0.9515,0.9511,0.9515,0.9511,0.9519,0.9507,0.9511,0.9519,0.9522
940,0.9491,0.9495,0.9491,0.9495,0.9487,0.9487,0.9499,0.9518,0.9499
941,0.9478,0.9474,0.9471,0.9463,0.9478,0.9463,0.9463,0.9471,0.9467
942,0.9494,0.9491,0.9483,0.9487,0.9494,0.9475,0.9479,0.9491,0.9487
943,0.9491,0.9487,0.9491,0.9498,0.9479,0.9479,0.9487,0.9495,0.9495
944,0.9466,0.9462,0.9478,0.947,0.9458,0.9451,0.9478,0.9489,0.9485
945,0.9466,0.9466,0.9459,0.9462,0.9466,0.9466,0.9462,0.9459,0.9459
946,0.9511,0.9511,0.9519,0.9519,0.9511,0.9515,0.9519,0.9527,0.9523
947,0.9457,0.9434,0.9438,0.9434,0.9442,0.943,0.943,0.9449,0.9449
948,0.9471,0.9471,0.9471,0.9471,0.9482,0.9471,0.9471,0.9471,0.9467
949,0.9511,0.9507,0.9507,0.9503,0.951,0.9491,0.9495,0.9503,0.9499
950,0.9466,0.9462,0.9474,0.9474,0.9455,0.9455,0.9459,0.9478,0.947
951,0.9514,0.9514,0.9503,0.9503,0.9503,0.9491,0.9503,0.9503,0.9499
952,0.9487,0.9491,0.9487,0.9503,0.9495,0.9491,0.9495,0.951,0.9499
953,0.9482,0.9474,0.9467,0.9482,0.9478,0.9463,0.9474,0.9482,0.9482
954,0.9507,0.9503,0.9503,0.9499,0.9511,0.9495,0.9507,0.9511,0.9507
955,0.9466,0.9466,0.9454,0.9458,0.9458,0.9438,0.9465,0.9462,0.9458
956,0.9507,0.9511,0.9507,0.9511,0.9507,0.9503,0.9507,0.9511,0.9511
957,0.9499,0.9499,0.9495,0.9507,0.9499,0.9491,0.9503,0.9503,0.9503
958,0.9491,0.9494,0.9499,0.9499,0.9495,0.9483,0.9491,0.9503,0.9503
959,0.9479,0.9475,0.9479,0.9486,0.9475,0.9471,0.9479,0.9494,0.949
960,0.945,0.9454,0.9438,0.9446,0.9446,0.9438,0.9446,0.9454,0.9458
961,0.9503,0.9498,0.9499,0.9506,0.9491,0.9483,0.9499,0.9499,0.9503
962,0.9503,0.9495,0.9495,0.9495,0.9495,0.9495,0.9495,0.9503,0.9503
963,0.9458,0.9466,0.9462,0.9466,0.947,0.9458,0.9455,0.947,0.947
964,0.9482,0.9474,0.9474,0.9471,0.9474,0.9463,0.9467,0.9474,0.9474
965,0.9528,0.9535,0.9531,0.9535,0.9539,0.9527,0.9535,0.9539,0.9547
966,0.9531,0.9523,0.9527,0.9531,0.9531,0.9519,0.9523,0.9535,0.9535
967,0.9503,0.9503,0.9514,0.9503,0.9511,0.9491,0.9514,0.9511,0.9507
968,0.9486,0.9479,0.9479,0.9471,0.9475,0.947,0.9471,0.9482,0.9486
969,0.9519,0.9527,0.9515,0.9519,0.9523,0.9515,0.9511,0.9511,0.9515
970,0.9488,0.95,0.95,0.9505,0.9505,0.9488,0.9518,0.9518,0.9509
971,0.9489,0.9485,0.9476,0.9485,0.948,0.9481,0.9485,0.9485,0.9485
972,0.9472,0.9472,0.9459,0.9459,0.9467,0.9459,0.9464,0.9464,0.9464
973,0.9436,0.9432,0.9445,0.9441,0.9445,0.9441,0.9441,0.9445,0.9441
974,0.9497,0.9497,0.9488,0.9488,0.9484,0.9479,0.948,0.9484,0.9484
975,0.9499,0.9512,0.9504,0.9491,0.9503,0.9486,0.9508,0.9517,0.9512
976,0.9544,0.9544,0.9535,0.9535,0.954,0.9531,0.9535,0.954,0.954
977,0.9518,0.9513,0.95,0.9513,0.953,0.95,0.9509,0.9522,0.9518
978,0.9483,0.9495,0.9504,0.9495,0.9486,0.9491,0.95,0.9504,0.9504
979,0.951,0.9493,0.9506,0.9498,0.9502,0.9498,0.9502,0.9506,0.9498
980,0.9505,0.9509,0.951,0.9522,0.9514,0.9497,0.9514,0.9531,0.9526
981,0.9467,0.9471,0.9476,0.9471,0.9467,0.9463,0.9476,0.9471,0.9463
982,0.9512,0.9507,0.9507,0.9507,0.9503,0.949,0.9507,0.952,0.9516
983,0.9494,0.9511,0.9498,0.9494,0.9499,0.9494,0.9499,0.9503,0.9503
984,0.9494,0.9511,0.9494,0.9502,0.9498,0.9494,0.9498,0.9503,0.9503
985,0.9496,0.9504,0.95,0.95,0.9487,0.9483,0.9491,0.95,0.95
986,0.9473,0.9486,0.9486,0.9473,0.9473,0.9468,0.9482,0.9486,0.9486
987,0.9489,0.9489,0.9494,0.9485,0.9497,0.9485,0.9481,0.9489,0.9489
988,0.9507,0.9512,0.952,0.9516,0.9524,0.9512,0.9507,0.9507,0.9516
989,0.9494,0.949,0.949,0.949,0.949,0.9482,0.949,0.9494,0.9494
990,0.946,0.9465,0.9491,0.9469,0.9465,0.9456,0.9469,0.9465,0.9469
991,0.9514,0.9519,0.9506,0.9519,0.9523,0.9506,0.9514,0.9519,0.9523
992,0.9496,0.9501,0.9505,0.9509,0.9514,0.9501,0.9501,0.9501,0.9501
993,0.9458,0.9462,0.9462,0.9449,0.9462,0.9454,0.9454,0.9454,0.9454
994,0.9474,0.9474,0.9487,0.9474,0.9483,0.9465,0.9474,0.9487,0.9483
995,0.9471,0.9462,0.9458,0.945,0.9454,0.945,0.945,0.9454,0.9458
996,0.9496,0.95,0.95,0.9492,0.9496,0.9483,0.9492,0.9496,0.9496
997,0.9539,0.9522,0.9522,0.9513,0.9535,0.9522,0.9518,0.9526,0.9522
998,0.9488,0.9488,0.9483,0.9492,0.9496,0.9487,0.9483,0.9488,0.9488
999,0.9506,0.951,0.9498,0.9498,0.951,0.9498,0.9498,0.9498,0.9498
1000,0.949,0.9494,0.949,0.9486,0.9499,0.9486,0.9486,0.9486,0.9486
1001,0.9519,0.9537,0.9519,0.9511,0.9528,0.9511,0.9519,0.9528,0.9515
1002,0.9509,0.9497,0.9514,0.9492,0.9484,0.9484,0.9492,0.9501,0.9501
1003,0.9472,0.948,0.9463,0.9467,0.9488,0.9463,0.9459,0.9463,0.9459
1004,0.951,0.9497,0.9484,0.9488,0.9492,0.9488,0.9488,0.9497,0.9497
1005,0.9482,0.9482,0.9469,0.9469,0.9469,0.9469,0.9469,0.9478,0.9478
1006,0.9505,0.95,0.9501,0.9501,0.9497,0.9484,0.9483,0.9488,0.9488
1007,0.9465,0.9465,0.947,0.9461,0.9473,0.9461,0.9457,0.9474,0.9478
1008,0.9491,0.9495,0.9504,0.9487,0.9482,0.9474,0.9478,0.9487,0.9487
1009,0.9463,0.9472,0.9468,0.9459,0.9493,0.9459,0.9463,0.9472,0.9468
1010,0.9483,0.9475,0.9475,0.9475,0.9466,0.9458,0.9479,0.9483,0.9479
1011,0.9465,0.9452,0.9465,0.9456,0.9465,0.9456,0.9452,0.9456,0.9452
1012,0.9503,0.949,0.9499,0.9503,0.9486,0.9482,0.9494,0.9499,0.9503
1013,0.9478,0.9469,0.9478,0.9465,0.9478,0.9478,0.9469,0.9464,0.946
1014,0.9497,0.9506,0.951,0.9497,0.9502,0.9493,0.951,0.9506,0.9502
1015,0.9523,0.9536,0.9523,0.9532,0.9527,0.9518,0.9527,0.9523,0.9519
1016,0.95,0.9491,0.9482,0.9495,0.9491,0.9478,0.9491,0.9487,0.9487
1017,0.951,0.9535,0.9505,0.9501,0.951,0.9501,0.9505,0.9509,0.951
1018,0.9529,0.9511,0.9516,0.9508,0.952,0.9511,0.9508,0.9516,0.9516
1019,0.9455,0.946,0.9477,0.9468,0.9438,0.943,0.9455,0.9468,0.9468
1020,0.9495,0.9486,0.9473,0.9473,0.9491,0.9482,0.9473,0.9482,0.9482
1021,0.947,0.9475,0.9462,0.9475,0.9475,0.9462,0.947,0.9479,0.9475
1022,0.9478,0.9482,0.9478,0.9478,0.9486,0.9473,0.9469,0.9478,0.9478
1023,0.9476,0.9467,0.9476,0.9472,0.9467,0.9459,0.9459,0.9472,0.9472
1024,0.947,0.9474,0.947,0.9465,0.9491,0.9474,0.9474,0.9474,0.947
1025,0.9475,0.9479,0.9488,0.9483,0.9479,0.9471,0.9471,0.9488,0.9496
1026,0.9506,0.9506,0.9515,0.9502,0.9509,0.9489,0.9506,0.9502,0.9506
1027,0.9497,0.9502,0.951,0.951,0.9497,0.9493,0.9506,0.951,0.9506
1028,0.9525,0.9521,0.9516,0.9525,0.9516,0.9508,0.9508,0.9529,0.9529
1029,0.9508,0.95,0.9491,0.9508,0.9504,0.9483,0.9487,0.9504,0.9513
1030,0.8909,0.8909,0.8917,0.8925,0.8935,0.8917,0.8913,0.8936,0.8936
1031,0.8859,0.8835,0.8866,0.8855,0.8839,0.882,0.8835,0.8862,0.8859
1032,0.8933,0.896,0.8971,0.8951,0.8933,0.8909,0.8948,0.8971,0.896
1033,0.893,0.8934,0.8954,0.8931,0.8934,0.8927,0.8946,0.8949,0.8946
1034,0.8956,0.8917,0.891,0.8925,0.8913,0.8898,0.8917,0.8948,0.894
1035,0.8948,0.8937,0.8933,0.8924,0.8925,0.891,0.8913,0.896,0.8956
1036,0.8953,0.8988,0.8977,0.8969,0.8976,0.8953,0.8961,0.898,0.8999
1037,0.8904,0.8912,0.8931,0.892,0.8928,0.8897,0.8924,0.8928,0.8951
1038,0.8997,0.8982,0.8982,0.8978,0.8982,0.8959,0.897,0.9005,0.9005
1039,0.8998,0.8983,0.9006,0.8994,0.8994,0.8975,0.8983,0.9006,0.9006
1040,0.8894,0.8886,0.8882,0.8879,0.8863,0.8847,0.8875,0.8902,0.8913
1041,0.8952,0.8917,0.8932,0.8917,0.8912,0.8901,0.8921,0.8943,0.894
1042,0.9064,0.906,0.9053,0.9037,0.9057,0.9045,0.9045,0.9037,0.9057
1043,0.8947,0.8954,0.8959,0.8936,0.8932,0.8909,0.8936,0.8959,0.8962
1044,0.8984,0.8984,0.8977,0.8973,0.8969,0.8938,0.8973,0.9011,0.9
1045,0.8986,0.8986,0.8986,0.899,0.8993,0.8974,0.899,0.9009,0.902
1046,0.8988,0.8996,0.8973,0.8985,0.8973,0.8958,0.8977,0.8996,0.9012
1047,0.8997,0.8989,0.8973,0.8989,0.8981,0.8954,0.8966,0.8985,0.8989
1048,0.8965,0.895,0.8965,0.8946,0.8946,0.8938,0.8958,0.8973,0.8962
1049,0.8982,0.8955,0.8963,0.8997,0.8943,0.8924,0.8943,0.9001,0.9009
1050,0.8902,0.8929,0.8948,0.8921,0.8921,0.8906,0.8894,0.8925,0.894
1051,0.899,0.8997,0.8978,0.8978,0.9002,0.8982,0.8975,0.8997,0.9013
1052,0.8935,0.8938,0.8935,0.8927,0.8907,0.8861,0.8911,0.893,0.8935
1053,0.8934,0.8919,0.8949,0.8942,0.893,0.8922,0.8922,0.8976,0.8984
1054,0.8985,0.8966,0.9015,0.8988,0.8973,0.8954,0.8992,0.9031,0.9027
1055,0.8955,0.8963,0.8944,0.8955,0.8955,0.8944,0.8959,0.8975,0.8975
1056,0.8984,0.8969,0.8961,0.8953,0.8988,0.895,0.8961,0.8992,0.8992
1057,0.9003,0.9007,0.9007,0.901,0.8991,0.8975,0.9003,0.9014,0.9018
1058,0.8961,0.8965,0.8961,0.8969,0.8961,0.8965,0.8953,0.8992,0.8977
1059,0.8879,0.886,0.8884,0.888,0.8876,0.8833,0.8872,0.8899,0.8926
1060,0.8924,0.8939,0.8958,0.8943,0.8939,0.8908,0.8939,0.8947,0.8951
1061,0.8966,0.8954,0.8962,0.8951,0.8958,0.8954,0.8966,0.8993,0.8969
1062,0.899,0.8963,0.8948,0.8971,0.8967,0.8967,0.8952,0.8978,0.8983
1063,0.8943,0.8912,0.8915,0.89,0.8915,0.8888,0.8885,0.8912,0.8927
1064,0.8937,0.8929,0.8918,0.8906,0.8933,0.8898,0.8918,0.8945,0.8956
1065,0.8854,0.8803,0.8846,0.8827,0.8827,0.8819,0.8811,0.8846,0.885
1066,0.8999,0.8998,0.8995,0.9022,0.8991,0.8976,0.9007,0.9014,0.901
1067,0.8998,0.9002,0.8986,0.8981,0.9013,0.8975,0.899,0.9017,0.9005
1068,0.8997,0.8967,0.9005,0.9013,0.897,0.8974,0.8986,0.9017,0.9028
1069,0.892,0.8897,0.8928,0.8908,0.892,0.89,0.8916,0.892,0.8928
1070,0.8954,0.8942,0.8946,0.8931,0.893,0.8931,0.8938,0.8961,0.8942
1071,0.8987,0.8971,0.8971,0.8998,0.8952,0.8924,0.896,0.8987,0.8994
1072,0.8934,0.8949,0.8949,0.8949,0.8934,0.8914,0.8918,0.8957,0.8964
1073,0.8987,0.8948,0.896,0.8995,0.8975,0.8941,0.8968,0.8998,0.8998
1074,0.8994,0.8952,0.8952,0.8956,0.896,0.8936,0.8948,0.8963,0.8963
1075,0.8933,0.8913,0.8948,0.8929,0.8925,0.8894,0.8933,0.8948,0.894
1076,0.8993,0.9,0.9,0.8997,0.8993,0.897,0.9005,0.9016,0.9008
1077,0.8951,0.8931,0.8951,0.8958,0.8915,0.8912,0.8943,0.8974,0.8974
1078,0.8953,0.8922,0.8976,0.8953,0.8946,0.893,0.8926,0.8953,0.8961
1079,0.8969,0.8992,0.8981,0.8985,0.8969,0.8973,0.8957,0.898,0.8992
1080,0.8915,0.8907,0.8907,0.8931,0.8903,0.8869,0.89,0.8919,0.8942
1081,0.8913,0.8913,0.894,0.8913,0.8921,0.8894,0.8917,0.8956,0.8952
1082,0.8986,0.8975,0.899,0.8971,0.897,0.8963,0.8959,0.9005,0.8994
1083,0.8992,0.8949,0.8945,0.895,0.8961,0.895,0.8953,0.898,0.8984
1084,0.9035,0.902,0.9016,0.9016,0.9016,0.9013,0.9016,0.9047,0.9055
1085,0.9017,0.9009,0.9047,0.9032,0.904,0.9039,0.9002,0.9055,0.9044
1086,0.8936,0.8905,0.8928,0.894,0.8904,0.8882,0.8901,0.8963,0.8955
1087,0.8887,0.8882,0.891,0.891,0.8876,0.8875,0.8876,0.8914,0.8929
1088,0.8959,0.8936,0.8959,0.8959,0.8936,0.892,0.8936,0.8967,0.8959
1089,0.8953,0.895,0.8977,0.8973,0.8942,0.893,0.8934,0.898,0.8984
1090,0.8894,0.8898,0.8913,0.8929,0.8925,0.8902,0.8918,0.8933,0.8937
1091,0.8965,0.8972,0.8968,0.8965,0.8957,0.8941,0.8953,0.8968,0.8976
1092,0.898,0.8976,0.896,0.8965,0.8957,0.8957,0.8961,0.8968,0.8991
1093,0.8957,0.891,0.8946,0.8922,0.8918,0.8903,0.8926,0.8937,0.8953
1094,0.8905,0.892,0.8917,0.8916,0.8886,0.8874,0.8925,0.8936,0.8932
1095,0.8999,0.8992,0.9015,0.9003,0.9003,0.8977,0.8991,0.9019,0.9019
1096,0.8971,0.8948,0.8975,0.896,0.8944,0.894,0.8956,0.8967,0.8967
1097,0.8918,0.8941,0.8946,0.8949,0.8903,0.8895,0.8919,0.8946,0.8957
1098,0.8945,0.891,0.8934,0.8945,0.8914,0.8903,0.8918,0.8964,0.8957
1099,0.8962,0.8951,0.8927,0.8947,0.8927,0.8935,0.8924,0.8958,0.8958
1100,0.8951,0.8944,0.8982,0.8975,0.8955,0.8939,0.8963,0.8982,0.8994
1101,0.8955,0.8966,0.8963,0.8959,0.8958,0.8916,0.8924,0.8951,0.8966
1102,0.8948,0.8939,0.897,0.8959,0.8939,0.8928,0.8951,0.8963,0.8963
1103,0.894,0.8956,0.896,0.8971,0.894,0.8936,0.8936,0.8983,0.8975
1104,0.8861,0.8857,0.8842,0.8834,0.8849,0.8814,0.883,0.8865,0.8872
1105,0.8913,0.8892,0.8882,0.8862,0.8897,0.8858,0.8878,0.8874,0.8874
1106,0.9033,0.901,0.901,0.9006,0.899,0.8975,0.9009,0.9021,0.9025
1107,0.8911,0.8888,0.8911,0.8888,0.8887,0.8856,0.8872,0.8911,0.8919
1108,0.8915,0.8903,0.8911,0.8904,0.8892,0.8876,0.8884,0.8911,0.8931
1109,0.891,0.8914,0.8884,0.8907,0.8895,0.8891,0.8903,0.891,0.8895
1110,0.8872,0.886,0.8872,0.8856,0.8871,0.8829,0.886,0.8883,0.8868
1111,0.8976,0.8969,0.8984,0.8969,0.8952,0.8953,0.8969,0.898,0.8988
1112,0.8927,0.8931,0.8931,0.8931,0.8927,0.8896,0.8934,0.8946,0.8946
1113,0.8985,0.8987,0.8992,0.8965,0.8976,0.8973,0.8969,0.8985,0.9004
1114,0.8969,0.8981,0.9015,0.8981,0.8976,0.8954,0.8977,0.9003,0.9008
1115,0.8928,0.8932,0.8952,0.8936,0.8928,0.8897,0.8921,0.8959,0.8956
1116,0.8905,0.8897,0.8921,0.8901,0.8905,0.8901,0.8901,0.8921,0.8932
1117,0.8973,0.8942,0.8973,0.8957,0.895,0.8942,0.8957,0.8984,0.8996
1118,0.8925,0.8921,0.8929,0.8944,0.8906,0.889,0.8917,0.8952,0.8964
1119,0.893,0.8926,0.8922,0.8914,0.8903,0.8906,0.891,0.893,0.8941
1120,0.9057,0.9045,0.9057,0.9053,0.9042,0.9034,0.9045,0.9057,0.9061
1121,0.897,0.8954,0.8931,0.8935,0.8958,0.8927,0.8954,0.8951,0.8966
1122,0.8899,0.888,0.8918,0.8907,0.8864,0.8872,0.8895,0.8911,0.8907
1123,0.8978,0.8982,0.9013,0.9009,0.8963,0.8959,0.899,0.8998,0.9002
1124,0.8942,0.8938,0.8988,0.8965,0.8958,0.8938,0.8931,0.8973,0.8985
1125,0.8928,0.8932,0.8928,0.8897,0.8924,0.8889,0.8913,0.8916,0.8924
1126,0.8988,0.8988,0.898,0.8973,0.898,0.8965,0.8984,0.9003,0.9011
1127,0.8882,0.8885,0.8885,0.8901,0.889,0.8866,0.889,0.8921,0.8905
1128,0.8985,0.8978,0.8985,0.8989,0.8985,0.8966,0.8982,0.9008,0.9005
1129,0.8937,0.8898,0.8956,0.8921,0.8906,0.889,0.8921,0.8968,0.896
1130,0.895,0.8927,0.8942,0.8934,0.8961,0.8931,0.8919,0.8946,0.8961
1131,0.9025,0.9006,0.9006,0.9013,0.899,0.8967,0.899,0.9021,0.9029
1132,0.8935,0.8935,0.895,0.8931,0.8919,0.8904,0.8942,0.8962,0.8981
1133,0.8925,0.8937,0.8918,0.8914,0.8922,0.8925,0.8925,0.896,0.8945
1134,0.898,0.8967,0.8976,0.896,0.8972,0.8964,0.8956,0.8945,0.8953
1135,0.8931,0.8923,0.8923,0.8919,0.8919,0.8885,0.8916,0.8935,0.8943
1136,0.8958,0.8938,0.8958,0.8969,0.8954,0.8927,0.8942,0.8969,0.8954
1137,0.8953,0.8965,0.8957,0.8946,0.8934,0.8926,0.893,0.8953,0.8957
1138,0.8959,0.8947,0.8935,0.8959,0.8958,0.8924,0.8936,0.8963,0.8963
1139,0.8995,0.8984,0.9003,0.8995,0.8972,0.8953,0.8988,0.8992,0.8999
1140,0.8966,0.8966,0.895,0.8942,0.8946,0.8911,0.8946,0.8946,0.8954
1141,0.8976,0.8992,0.8968,0.898,0.8968,0.8949,0.8972,0.8984,0.8984
1142,0.8925,0.8917,0.8901,0.8894,0.8925,0.8936,0.8906,0.8933,0.8929
1143,0.895,0.8946,0.8939,0.8977,0.8923,0.8896,0.8946,0.8985,0.8962
1144,0.8954,0.8896,0.8911,0.8911,0.8966,0.8907,0.89,0.8927,0.8935
1145,0.8974,0.897,0.8951,0.8943,0.8974,0.8935,0.8954,0.8943,0.8954
1146,0.8943,0.8908,0.8939,0.892,0.8931,0.8916,0.8924,0.8931,0.8962
1147,0.8936,0.8913,0.8952,0.8936,0.8905,0.8897,0.8909,0.8967,0.8979
1148,0.8961,0.8941,0.8949,0.8937,0.8937,0.8914,0.8918,0.8937,0.8953
1149,0.8969,0.8926,0.8946,0.8922,0.8926,0.8899,0.8919,0.8938,0.8937
1150,0.8944,0.8928,0.8965,0.8969,0.894,0.892,0.8948,0.8977,0.8989
1151,0.9053,0.9042,0.905,0.9058,0.901,0.9017,0.9046,0.9046,0.9038
1152,0.8916,0.8932,0.8978,0.8924,0.8928,0.8912,0.8907,0.8939,0.8952
1153,0.8961,0.8933,0.8961,0.8957,0.8944,0.8937,0.8949,0.8961,0.8957
1154,0.8974,0.8954,0.8954,0.8966,0.8946,0.8926,0.8941,0.8966,0.8942
1155,0.8992,0.9004,0.9021,0.9,0.8992,0.8996,0.8992,0.9004,0.9021
1156,0.8974,0.8962,0.899,0.8986,0.899,0.8974,0.8974,0.8998,0.9002
1157,0.9021,0.9026,0.9018,0.9018,0.9038,0.9009,0.8993,0.9009,0.9026
1158,0.8922,0.8914,0.8963,0.8942,0.8913,0.8885,0.8902,0.8943,0.8959
1159,0.8966,0.8938,0.8906,0.8934,0.8914,0.8902,0.8938,0.895,0.8946
1160,0.8912,0.8904,0.8948,0.8936,0.8932,0.8892,0.8904,0.8928,0.8932
1161,0.8974,0.8962,0.9002,0.8982,0.8962,0.8962,0.8962,0.9002,0.9026
1162,0.8916,0.8892,0.894,0.8907,0.892,0.8891,0.89,0.8912,0.892
1163,0.8966,0.8942,0.8971,0.8959,0.8967,0.8922,0.8951,0.8983,0.8995
1164,0.8997,0.8981,0.8993,0.8997,0.9001,0.8965,0.8985,0.9001,0.9009
1165,0.8955,0.896,0.8972,0.8964,0.8988,0.8956,0.8964,0.898,0.898
1166,0.8922,0.895,0.8954,0.8975,0.8942,0.893,0.893,0.8971,0.8987
1167,0.8966,0.8945,0.8925,0.8945,0.895,0.8929,0.8929,0.8962,0.895
1168,0.8973,0.8957,0.8957,0.8998,0.8961,0.8941,0.8953,0.8977,0.8985
1169,0.8949,0.8978,0.901,0.8953,0.8949,0.8933,0.897,0.8978,0.8982
1170,0.8947,0.8918,0.8935,0.8878,0.8914,0.8882,0.8886,0.8902,0.8923
1171,0.897,0.8966,0.8934,0.8987,0.897,0.895,0.8966,0.8979,0.8974
1172,0.9023,0.9003,0.9,0.9,0.8996,0.8972,0.898,0.9015,0.9008
1173,0.8934,0.8933,0.893,0.893,0.8939,0.8918,0.891,0.8934,0.8971
1174,0.8886,0.8844,0.8877,0.8861,0.8849,0.882,0.8853,0.8874,0.8874
1175,0.8969,0.8933,0.8957,0.8937,0.8957,0.8936,0.8924,0.8937,0.8953
1176,0.9013,0.8992,0.9024,0.9041,0.9013,0.8988,0.9025,0.9033,0.9037
1177,0.9081,0.9053,0.905,0.9042,0.9069,0.9022,0.9053,0.905,0.905
1178,0.8902,0.8902,0.8956,0.8923,0.8886,0.8865,0.8898,0.8931,0.8935
1179,0.8959,0.8955,0.8951,0.8963,0.8962,0.8947,0.8942,0.8967,0.8967
1180,0.8932,0.8928,0.8945,0.8941,0.8937,0.8904,0.8937,0.8977,0.8985
1181,0.8957,0.8965,0.8969,0.8985,0.8961,0.8932,0.8953,0.9002,0.9002
1182,0.9005,0.8989,0.8985,0.8985,0.9001,0.8984,0.8973,0.8997,0.8997
1183,0.8991,0.8967,0.8999,0.9003,0.8991,0.8967,0.8979,0.9023,0.9027
1184,0.8948,0.8919,0.8968,0.8935,0.8939,0.8919,0.8891,0.8952,0.8968
1185,0.8925,0.8904,0.8912,0.8916,0.8916,0.8908,0.8896,0.8925,0.8937
1186,0.8949,0.8961,0.8965,0.8969,0.8961,0.8929,0.8945,0.9002,0.8998
1187,0.8973,0.8957,0.901,0.8957,0.8977,0.894,0.8949,0.8953,0.9006
1188,0.9002,0.8994,0.899,0.8966,0.9006,0.8961,0.8962,0.8998,0.901
1189,0.8947,0.8922,0.893,0.8934,0.8922,0.8906,0.8918,0.8947,0.8947
1190,0.8998,0.8989,0.8989,0.8985,0.8977,0.8953,0.8953,0.8989,0.8985
1191,0.9001,0.9021,0.9025,0.9009,0.9013,0.8997,0.9029,0.9025,0.9025
1192,0.8959,0.8963,0.8995,0.897,0.8999,0.8971,0.8959,0.8971,0.8975
1193,0.8946,0.8951,0.8943,0.8959,0.8922,0.8898,0.8926,0.8955,0.8947
1194,0.8985,0.8977,0.8993,0.8993,0.8981,0.8977,0.8969,0.9005,0.8997
1195,0.898,0.8935,0.8943,0.8956,0.8948,0.8935,0.8935,0.8964,0.8976
1196,0.8904,0.8879,0.8921,0.8908,0.8872,0.8855,0.8871,0.8908,0.892
1197,0.8998,0.8975,0.9007,0.902,0.8987,0.8975,0.8987,0.9024,0.9024
1198,0.8965,0.8957,0.8941,0.8961,0.8973,0.8941,0.8933,0.8953,0.8969
1199,0.8968,0.891,0.891,0.8927,0.8923,0.8902,0.8914,0.8939,0.8931
1200,0.8986,0.893,0.8942,0.8946,0.8962,0.8942,0.8946,0.8958,0.8978
1201,0.8936,0.892,0.8924,0.894,0.8928,0.89,0.8912,0.8964,0.8956
