,CBLOF,FeatureBagging,HBOS,IForest,KNN,AverageKNN,MCD,OCSVM,PCA
741,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
742,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952
743,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947
744,0.9955,0.9955,0.9954,0.9955,0.9955,0.9955,0.9955,0.9955,0.9955
745,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957
746,0.9955,0.9955,0.9954,0.9955,0.9955,0.9955,0.9955,0.9955,0.9955
747,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
748,0.9943,0.9943,0.9942,0.9943,0.9943,0.9943,0.9943,0.9943,0.9943
749,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
750,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945
751,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994
752,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
753,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
754,0.9952,0.9952,0.9951,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952
755,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947
756,0.9955,0.9955,0.9954,0.9955,0.9955,0.9955,0.9955,0.9955,0.9955
757,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
758,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945
759,0.9955,0.9955,0.9954,0.9955,0.9955,0.9955,0.9955,0.9955,0.9955
760,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945,0.9945
761,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9955,0.9952
762,0.9959,0.9959,0.9959,0.9959,0.9959,0.9959,0.9959,0.9962,0.9959
763,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952
764,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947,0.9947
765,0.9967,0.9967,0.9967,0.9967,0.9967,0.9967,0.9967,0.9967,0.9967
766,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.9955,0.995
767,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9955,0.9952
768,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9959,0.9957
769,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952
770,0.9955,0.9955,0.9955,0.9955,0.9955,0.9955,0.9955,0.9955,0.9955
771,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952
772,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
773,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.9957,0.995
774,0.9955,0.9955,0.9954,0.9955,0.9954,0.9955,0.9955,0.9959,0.9955
775,0.9943,0.9943,0.9942,0.9943,0.9942,0.9943,0.9943,0.9943,0.9943
776,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957
777,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994
778,0.9935,0.9935,0.9935,0.9935,0.9935,0.9935,0.9935,0.9938,0.9935
779,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952,0.9952
780,0.9899,0.9901,0.9894,0.9898,0.9859,0.9859,0.9899,0.9899,0.9899
781,0.9896,0.9896,0.9878,0.9897,0.9859,0.9859,0.9896,0.9896,0.9897
782,0.9892,0.9892,0.9871,0.9892,0.9853,0.9853,0.9891,0.9892,0.9892
783,0.9916,0.9916,0.9899,0.9916,0.9885,0.9885,0.9916,0.9916,0.9916
784,0.9897,0.9896,0.9877,0.9897,0.9857,0.9857,0.9896,0.9897,0.9897
785,0.9894,0.9894,0.9875,0.9894,0.9856,0.9856,0.9894,0.9894,0.9894
786,0.9889,0.9889,0.9868,0.9889,0.985,0.985,0.9889,0.9889,0.9889
787,0.9894,0.9894,0.9875,0.9894,0.9853,0.9853,0.9894,0.9894,0.9894
788,0.9899,0.9904,0.988,0.9899,0.986,0.986,0.9899,0.9899,0.9899
789,0.9906,0.9906,0.9889,0.9906,0.9868,0.9868,0.9906,0.9906,0.9906
790,0.9899,0.9899,0.9896,0.9899,0.9865,0.9865,0.9899,0.9899,0.9899
791,0.9923,0.9923,0.9909,0.9923,0.9895,0.9895,0.9923,0.9923,0.9923
792,0.9897,0.9896,0.9892,0.9896,0.986,0.986,0.9896,0.9896,0.9897
793,0.9889,0.9889,0.9884,0.9889,0.9846,0.9846,0.9889,0.9889,0.9889
794,0.9897,0.9901,0.9877,0.9896,0.986,0.986,0.9897,0.9896,0.9897
795,0.9901,0.9901,0.9896,0.9901,0.9868,0.9868,0.9901,0.9901,0.9901
796,0.9899,0.9899,0.9881,0.9899,0.9862,0.9862,0.9899,0.9899,0.9899
797,0.9889,0.9889,0.9869,0.9889,0.985,0.985,0.9889,0.9889,0.9889
798,0.9914,0.9914,0.9897,0.9914,0.9882,0.9882,0.9913,0.9914,0.9914
799,0.9897,0.9896,0.9878,0.9896,0.9858,0.9858,0.9896,0.9897,0.9897
800,0.9897,0.9896,0.9878,0.9896,0.9864,0.9864,0.9897,0.9897,0.9897
801,0.9896,0.9897,0.9881,0.9896,0.9873,0.9873,0.9897,0.9897,0.9897
802,0.9898,0.9899,0.9882,0.9899,0.9879,0.9879,0.9899,0.9899,0.9899
803,0.9894,0.9894,0.9873,0.9894,0.9856,0.9856,0.9894,0.9894,0.9894
804,0.9904,0.9904,0.9885,0.9903,0.9884,0.9884,0.9903,0.9904,0.9904
805,0.9887,0.9887,0.9865,0.9887,0.9842,0.9842,0.9887,0.9887,0.9887
806,0.9889,0.9889,0.9866,0.9889,0.9841,0.9841,0.9889,0.9889,0.9889
807,0.9901,0.9901,0.988,0.9901,0.9864,0.9864,0.9901,0.9901,0.9901
808,0.9913,0.9913,0.9896,0.9913,0.9877,0.9877,0.9913,0.9914,0.9913
809,0.9911,0.9911,0.9907,0.9911,0.9876,0.9876,0.9911,0.9911,0.9911
810,0.9906,0.9906,0.9883,0.9906,0.9863,0.9863,0.9906,0.9906,0.9906
811,0.9906,0.9906,0.9886,0.9906,0.9873,0.9873,0.9906,0.9906,0.9906
812,0.9904,0.9904,0.988,0.9903,0.9855,0.9855,0.9904,0.9904,0.9904
813,0.9894,0.9894,0.9877,0.9894,0.9864,0.9864,0.9894,0.9894,0.9894
814,0.9894,0.9894,0.9871,0.9894,0.9852,0.9852,0.9894,0.9894,0.9894
815,0.9906,0.9906,0.9887,0.9906,0.987,0.987,0.9906,0.9906,0.9906
816,0.9901,0.9901,0.9887,0.9901,0.9873,0.9873,0.9901,0.9901,0.9901
817,0.9894,0.9894,0.9873,0.9894,0.9854,0.9854,0.9894,0.9894,0.9894
818,0.9896,0.9897,0.9872,0.9896,0.9846,0.9846,0.9896,0.9897,0.9897
819,0.9901,0.9901,0.9878,0.9901,0.9856,0.9856,0.9901,0.9901,0.9901
820,0.9897,0.9897,0.9892,0.9896,0.9862,0.9862,0.9896,0.9896,0.9896
821,0.9906,0.9906,0.9888,0.9906,0.9871,0.9871,0.9906,0.9906,0.9906
822,0.9889,0.9889,0.987,0.9889,0.9849,0.9849,0.9889,0.9889,0.9889
823,0.9901,0.9901,0.9883,0.9901,0.9866,0.9866,0.9901,0.9901,0.9901
824,0.9906,0.9906,0.9889,0.9906,0.9873,0.9873,0.9906,0.9906,0.9906
825,0.9906,0.9909,0.9889,0.9906,0.9874,0.9874,0.9906,0.9906,0.9906
826,0.9904,0.9904,0.9886,0.9904,0.9867,0.9867,0.9904,0.9904,0.9904
827,0.9909,0.9909,0.9891,0.9908,0.9872,0.9872,0.9908,0.9909,0.9909
828,0.9894,0.9894,0.989,0.9894,0.9855,0.9855,0.9894,0.9894,0.9894
829,0.9906,0.9906,0.989,0.9906,0.9871,0.9871,0.9906,0.9906,0.9906
830,0.9894,0.9894,0.9874,0.9894,0.9856,0.9856,0.9894,0.9894,0.9894
831,0.9899,0.9899,0.9881,0.9899,0.9863,0.9863,0.9899,0.9899,0.9899
832,0.9903,0.9904,0.9887,0.9904,0.9867,0.9867,0.9904,0.9904,0.9904
833,0.9901,0.9901,0.9882,0.9901,0.9867,0.9867,0.9901,0.9901,0.9901
834,0.9901,0.9901,0.9884,0.9901,0.9864,0.9864,0.9901,0.9901,0.9901
835,0.9906,0.9906,0.9889,0.9906,0.9872,0.9872,0.9906,0.9906,0.9906
836,0.9894,0.9894,0.9875,0.9894,0.9856,0.9856,0.9894,0.9894,0.9894
837,0.9896,0.9896,0.9877,0.9896,0.986,0.986,0.9896,0.9897,0.9897
838,0.9901,0.9901,0.9884,0.9901,0.9868,0.9868,0.9901,0.9901,0.9901
839,0.9914,0.9913,0.9896,0.9913,0.9878,0.9878,0.9913,0.9914,0.9914
840,0.9889,0.9889,0.9869,0.9889,0.985,0.985,0.9889,0.9889,0.9889
841,0.9904,0.9904,0.99,0.9904,0.9867,0.9867,0.9904,0.9904,0.9904
842,0.9913,0.9914,0.9896,0.9914,0.988,0.988,0.9913,0.9914,0.9914
843,0.9899,0.9899,0.9879,0.9899,0.9861,0.9861,0.9899,0.9899,0.9899
844,0.9899,0.9899,0.988,0.9899,0.9861,0.9861,0.9899,0.9899,0.9899
845,0.9911,0.9911,0.9895,0.9911,0.9877,0.9877,0.9911,0.9911,0.9911
846,0.9892,0.9892,0.9871,0.9891,0.985,0.985,0.9892,0.9892,0.9892
847,0.9928,0.9928,0.9915,0.9928,0.9901,0.9901,0.9928,0.9928,0.9928
848,0.9918,0.9918,0.9915,0.9918,0.9886,0.9886,0.9918,0.9918,0.9918
849,0.9909,0.9909,0.9891,0.9909,0.9877,0.9877,0.9909,0.9909,0.9909
850,0.9904,0.9904,0.9886,0.9904,0.9867,0.9867,0.9904,0.9904,0.9904
851,0.9914,0.9913,0.9909,0.9913,0.9881,0.9881,0.9913,0.9913,0.9914
852,0.9904,0.9904,0.9885,0.9904,0.9869,0.9869,0.9904,0.9904,0.9904
853,0.9889,0.9889,0.9869,0.9889,0.985,0.985,0.9889,0.9889,0.9889
854,0.9889,0.9889,0.9869,0.9889,0.9848,0.9848,0.9889,0.9889,0.9889
855,0.9901,0.9901,0.9883,0.9901,0.9862,0.9862,0.9901,0.9901,0.9901
856,0.9904,0.9904,0.9886,0.9904,0.9867,0.9867,0.9904,0.9904,0.9904
857,0.9891,0.9904,0.9873,0.9892,0.9849,0.9849,0.9892,0.9892,0.9892
858,0.9897,0.9897,0.9877,0.9896,0.9857,0.9857,0.9896,0.9897,0.9897
859,0.9899,0.9899,0.9881,0.9899,0.986,0.986,0.9899,0.9899,0.9899
860,0.9901,0.9901,0.9879,0.9901,0.9861,0.9861,0.9901,0.9901,0.9901
861,0.9911,0.9911,0.9895,0.9911,0.9879,0.9879,0.9911,0.9911,0.9911
862,0.9914,0.9914,0.9896,0.9913,0.9889,0.9889,0.9914,0.9914,0.9914
863,0.9899,0.9899,0.988,0.9899,0.9857,0.9857,0.9899,0.9899,0.9899
864,0.9894,0.9894,0.9873,0.9894,0.9855,0.9855,0.9894,0.9894,0.9894
865,0.9908,0.9909,0.9887,0.9908,0.9888,0.9888,0.9908,0.9909,0.9909
866,0.9909,0.9909,0.9889,0.9909,0.987,0.987,0.9909,0.9909,0.9909
867,0.9918,0.9918,0.9906,0.9918,0.9896,0.9896,0.9918,0.9918,0.9918
868,0.9901,0.9901,0.9883,0.9901,0.9871,0.9871,0.9901,0.9901,0.9901
869,0.9918,0.9918,0.99,0.9918,0.9882,0.9882,0.9918,0.9918,0.9918
870,0.9909,0.9909,0.9892,0.9908,0.9887,0.9887,0.9909,0.9909,0.9909
871,0.9894,0.9894,0.9873,0.9894,0.985,0.985,0.9894,0.9894,0.9894
872,0.9906,0.9906,0.9888,0.9906,0.9873,0.9873,0.9906,0.9906,0.9906
873,0.9909,0.9909,0.9904,0.9908,0.9872,0.9872,0.9909,0.9909,0.9909
874,0.9909,0.9909,0.9889,0.9908,0.9869,0.9869,0.9909,0.9909,0.9909
875,0.9882,0.9884,0.9852,0.9882,0.9828,0.9828,0.9882,0.9882,0.9882
876,0.9909,0.9909,0.9889,0.9909,0.9869,0.9869,0.9908,0.9909,0.9909
877,0.9891,0.9892,0.9872,0.9891,0.9869,0.9869,0.9892,0.9892,0.9892
878,0.9904,0.9904,0.9885,0.9904,0.9866,0.9866,0.9904,0.9904,0.9904
879,0.9911,0.9911,0.9891,0.991,0.9873,0.9873,0.9911,0.9911,0.9911
880,0.9909,0.9913,0.9892,0.9909,0.9876,0.9876,0.9908,0.9909,0.9909
881,0.9897,0.9897,0.9878,0.9896,0.9858,0.9858,0.9897,0.9897,0.9897
882,0.9894,0.9897,0.9873,0.9894,0.9855,0.9855,0.9894,0.9894,0.9894
883,0.9882,0.9882,0.9861,0.9882,0.984,0.984,0.9882,0.9882,0.9882
884,0.9889,0.9889,0.9868,0.9889,0.9846,0.9846,0.9889,0.9889,0.9889
885,0.9901,0.9901,0.9885,0.9901,0.9865,0.9865,0.9901,0.9901,0.9901
886,0.9897,0.9897,0.9892,0.9896,0.9859,0.9859,0.9896,0.9897,0.9897
887,0.9921,0.9921,0.9906,0.992,0.9892,0.9892,0.992,0.9921,0.9921
888,0.9914,0.9914,0.9897,0.9914,0.9881,0.9881,0.9913,0.9914,0.9913
889,0.9899,0.9899,0.9895,0.9899,0.9859,0.9859,0.9899,0.9899,0.9899
890,0.9921,0.9921,0.9907,0.9921,0.9891,0.9891,0.9921,0.9921,0.9921
891,0.9901,0.9901,0.9884,0.9901,0.9868,0.9868,0.9901,0.9901,0.9901
892,0.9891,0.9892,0.9872,0.9891,0.9852,0.9852,0.9892,0.9892,0.9892
893,0.9901,0.9901,0.9884,0.9901,0.9865,0.9865,0.9901,0.9901,0.9901
894,0.9913,0.9914,0.9898,0.9913,0.9882,0.9882,0.9913,0.9914,0.9914
895,0.9897,0.9897,0.9879,0.9897,0.9862,0.9862,0.9896,0.9896,0.9897
896,0.9884,0.9884,0.9862,0.9884,0.9841,0.9841,0.9884,0.9884,0.9884
897,0.9892,0.9892,0.9872,0.9891,0.9853,0.9853,0.9892,0.9892,0.9892
898,0.9903,0.9904,0.9887,0.9903,0.9868,0.9868,0.9904,0.9904,0.9904
899,0.9906,0.9906,0.9902,0.9906,0.9873,0.9873,0.9906,0.9906,0.9906
900,0.9899,0.9899,0.9891,0.9899,0.9891,0.9891,0.9899,0.9899,0.9899
901,0.9901,0.9901,0.9894,0.9901,0.9894,0.9894,0.9901,0.9901,0.9901
902,0.9909,0.9909,0.9902,0.9908,0.9901,0.9901,0.9909,0.9909,0.9909
903,0.9897,0.9897,0.9888,0.9897,0.9889,0.9889,0.9897,0.9897,0.9897
904,0.9911,0.9911,0.9903,0.9911,0.9904,0.9904,0.9911,0.9911,0.9911
905,0.9904,0.9904,0.9895,0.9904,0.9896,0.9896,0.9904,0.9904,0.9904
906,0.9897,0.9897,0.9888,0.9896,0.9888,0.9888,0.9897,0.9897,0.9897
907,0.9892,0.9892,0.9883,0.9892,0.9885,0.9885,0.9892,0.9892,0.9892
908,0.9909,0.9909,0.99,0.9909,0.9901,0.9901,0.9909,0.9909,0.9909
909,0.9899,0.9899,0.9898,0.9899,0.9891,0.9891,0.9899,0.9899,0.9899
910,0.9904,0.9904,0.9897,0.9904,0.9897,0.9897,0.9904,0.9904,0.9904
911,0.9899,0.9899,0.9891,0.9899,0.9892,0.9892,0.9899,0.9899,0.9899
912,0.9911,0.9911,0.9903,0.9911,0.9905,0.9905,0.9911,0.9911,0.9911
913,0.9921,0.9921,0.9914,0.992,0.9914,0.9914,0.9921,0.9921,0.9921
914,0.9897,0.9897,0.9888,0.9897,0.9889,0.9889,0.9897,0.9897,0.9897
915,0.9901,0.9901,0.9892,0.9901,0.9895,0.9895,0.9901,0.9901,0.9901
916,0.9906,0.9906,0.9899,0.9906,0.9899,0.9899,0.9906,0.9906,0.9906
917,0.9901,0.9901,0.9893,0.9901,0.9894,0.9894,0.9901,0.9901,0.9901
918,0.9901,0.9901,0.9893,0.9901,0.9894,0.9894,0.9901,0.9901,0.9901
919,0.9904,0.9904,0.9896,0.9904,0.9898,0.9898,0.9904,0.9904,0.9904
920,0.9906,0.9906,0.9898,0.9906,0.9901,0.9901,0.9906,0.9906,0.9906
921,0.9901,0.9901,0.9892,0.9901,0.9894,0.9894,0.9901,0.9901,0.9901
922,0.9911,0.9911,0.9903,0.9911,0.9903,0.9903,0.9911,0.9911,0.9911
923,0.9899,0.9899,0.9889,0.9899,0.9893,0.9893,0.9899,0.9899,0.9899
924,0.9901,0.9901,0.9893,0.9901,0.9894,0.9894,0.9901,0.9901,0.9901
925,0.9901,0.9901,0.9894,0.9901,0.9894,0.9894,0.9901,0.9901,0.9901
926,0.9906,0.9906,0.9894,0.9906,0.9895,0.9895,0.9906,0.9906,0.9906
927,0.9904,0.9904,0.9895,0.9904,0.9898,0.9898,0.9904,0.9904,0.9904
928,0.9894,0.9894,0.9883,0.9894,0.9882,0.9882,0.9894,0.9894,0.9894
929,0.9904,0.9904,0.9893,0.9904,0.9893,0.9893,0.9904,0.9904,0.9904
930,0.9899,0.9899,0.9887,0.9899,0.9891,0.9891,0.9899,0.9899,0.9899
931,0.9892,0.9892,0.9883,0.9892,0.9882,0.9882,0.9892,0.9892,0.9892
932,0.9909,0.9909,0.9897,0.9909,0.9899,0.9899,0.9909,0.9909,0.9909
933,0.9897,0.9896,0.9888,0.9897,0.989,0.989,0.9897,0.9897,0.9897
934,0.9911,0.9911,0.9923,0.9911,0.9908,0.9908,0.9911,0.9921,0.9911
935,0.9906,0.9906,0.9899,0.9906,0.9903,0.9903,0.9906,0.9906,0.9906
936,0.9899,0.9899,0.989,0.9899,0.9891,0.9891,0.9899,0.9899,0.9899
937,0.9897,0.9897,0.9891,0.9897,0.9892,0.9892,0.9897,0.9897,0.9897
938,0.9909,0.9909,0.99,0.9909,0.9902,0.9902,0.9909,0.9909,0.9909
939,0.9894,0.9894,0.9883,0.9894,0.9885,0.9885,0.9894,0.9894,0.9894
940,0.9914,0.9914,0.9906,0.9914,0.9908,0.9908,0.9914,0.9914,0.9914
941,0.9894,0.9894,0.9885,0.9894,0.9885,0.9885,0.9894,0.9894,0.9894
942,0.9908,0.9909,0.9901,0.9909,0.9902,0.9902,0.9909,0.9909,0.9909
943,0.9901,0.9901,0.9893,0.9901,0.9894,0.9894,0.9901,0.9901,0.9901
944,0.9892,0.9892,0.9883,0.9892,0.9883,0.9883,0.9892,0.9892,0.9892
945,0.9889,0.9889,0.9881,0.9889,0.9881,0.9881,0.9889,0.9889,0.9889
946,0.9901,0.9901,0.9894,0.9901,0.9895,0.9895,0.9901,0.9901,0.9901
947,0.993,0.993,0.9925,0.993,0.9925,0.9925,0.993,0.993,0.993
948,0.9918,0.9918,0.9912,0.9918,0.9912,0.9912,0.9918,0.9918,0.9918
949,0.9904,0.9904,0.9896,0.9904,0.9896,0.9896,0.9904,0.9904,0.9904
950,0.9918,0.9918,0.9912,0.9918,0.9912,0.9912,0.9918,0.9918,0.9918
951,0.9887,0.9887,0.9878,0.9887,0.9879,0.9879,0.9887,0.9887,0.9887
952,0.9916,0.9916,0.9909,0.9916,0.9909,0.9909,0.9916,0.9916,0.9916
953,0.9901,0.9901,0.9893,0.9901,0.9895,0.9895,0.9901,0.9901,0.9901
954,0.9887,0.9887,0.9878,0.9887,0.988,0.988,0.9887,0.9887,0.9887
955,0.9901,0.9901,0.9893,0.9901,0.9895,0.9895,0.9901,0.9901,0.9901
956,0.9899,0.9899,0.989,0.9899,0.9892,0.9892,0.9899,0.9899,0.9899
957,0.9892,0.9892,0.9893,0.9892,0.9883,0.9883,0.9892,0.9892,0.9892
958,0.9892,0.9892,0.9883,0.9892,0.9885,0.9885,0.9892,0.9892,0.9892
959,0.9901,0.9901,0.9894,0.9901,0.9894,0.9894,0.9901,0.9901,0.9901
960,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9904,0.9894
961,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9909,0.9906
962,0.9892,0.9892,0.9891,0.9892,0.9892,0.9892,0.9892,0.9897,0.9892
963,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9921,0.9911
964,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9911,0.9906
965,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9894,0.9892
966,0.9909,0.9909,0.9908,0.9909,0.9909,0.9909,0.9909,0.9911,0.9909
967,0.9901,0.9901,0.9904,0.9901,0.9901,0.9901,0.9901,0.9904,0.9901
968,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911
969,0.9897,0.9897,0.9896,0.9897,0.9896,0.9897,0.9897,0.9906,0.9897
970,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911
971,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9904,0.9899
972,0.9921,0.9921,0.9921,0.9921,0.9921,0.9921,0.9921,0.9928,0.9921
973,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9916,0.9911
974,0.9894,0.9894,0.9897,0.9894,0.9894,0.9894,0.9894,0.9901,0.9894
975,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9906,0.9901
976,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9906,0.9899
977,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9899,0.9894
978,0.9901,0.9901,0.99,0.9901,0.9901,0.9901,0.9901,0.9906,0.9901
979,0.9914,0.9914,0.9914,0.9914,0.9914,0.9914,0.9914,0.9918,0.9914
980,0.9897,0.9897,0.9895,0.9897,0.9897,0.9897,0.9897,0.9897,0.9897
981,0.9894,0.9894,0.9893,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894
982,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901
983,0.9918,0.9918,0.9918,0.9918,0.9918,0.9918,0.9918,0.9918,0.9918
984,0.9897,0.9897,0.9897,0.9897,0.9897,0.9897,0.9897,0.9897,0.9897
985,0.9909,0.9909,0.9908,0.9909,0.9909,0.9909,0.9909,0.9909,0.9909
986,0.9901,0.9904,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901
987,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894
988,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911
989,0.9877,0.9877,0.9877,0.9877,0.9877,0.9877,0.9877,0.9877,0.9877
990,0.9899,0.9899,0.9898,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899
991,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904
992,0.9923,0.9923,0.9921,0.9923,0.9923,0.9923,0.9923,0.9923,0.9923
993,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906
994,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894
995,0.9899,0.9899,0.9897,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899
996,0.9899,0.9899,0.9898,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899
997,0.9897,0.9897,0.9893,0.9897,0.9896,0.9896,0.9897,0.9899,0.9911
998,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901
999,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894
1000,0.9882,0.9882,0.9882,0.9882,0.9882,0.9882,0.9882,0.9887,0.9882
1001,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9909,0.9906
1002,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9906,0.9901
1003,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9906,0.9904
1004,0.9901,0.9901,0.9903,0.9901,0.9901,0.9901,0.9901,0.9904,0.9901
1005,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9894,0.9892
1006,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9911,0.9923,0.9911
1007,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9925,0.9904
1008,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9911,0.9901
1009,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906,0.9906
1010,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9899,0.9904,0.9899
1011,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9894,0.9901,0.9894
1012,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9899,0.9892
1013,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904
1014,0.9884,0.9884,0.9889,0.9884,0.9884,0.9884,0.9884,0.9887,0.9884
1015,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9901,0.9904,0.9901
1016,0.9897,0.9897,0.9897,0.9897,0.9896,0.9897,0.9897,0.9906,0.9897
1017,0.9884,0.9884,0.9886,0.9884,0.9884,0.9884,0.9884,0.9887,0.9884
1018,0.9909,0.9909,0.9911,0.9909,0.9909,0.9909,0.9909,0.9918,0.9909
1019,0.9918,0.9918,0.9918,0.9918,0.9918,0.9918,0.9918,0.9926,0.9918
1020,0.9439,0.9477,0.9372,0.9437,0.9276,0.9276,0.9439,0.9439,0.9452
1021,0.9495,0.9542,0.9432,0.9495,0.9361,0.9361,0.9494,0.9495,0.9517
1022,0.9487,0.9552,0.9489,0.9489,0.9339,0.9339,0.9489,0.9489,0.9494
1023,0.9475,0.9491,0.9416,0.9476,0.9334,0.9334,0.9476,0.9476,0.9494
1024,0.9446,0.9485,0.9342,0.9446,0.9288,0.9288,0.9447,0.9446,0.9465
1025,0.9493,0.9562,0.943,0.9493,0.9354,0.9354,0.9495,0.9495,0.9505
1026,0.9455,0.9473,0.9388,0.9455,0.9311,0.9311,0.9455,0.9455,0.947
1027,0.9476,0.9502,0.9413,0.9476,0.9329,0.9329,0.9476,0.9476,0.9479
1028,0.9495,0.9551,0.9436,0.9494,0.9339,0.9339,0.9494,0.9495,0.9502
1029,0.9479,0.9517,0.9419,0.9479,0.9326,0.9326,0.9479,0.9479,0.9486
1030,0.9484,0.9539,0.9415,0.9482,0.9332,0.9332,0.9484,0.9484,0.9499
1031,0.9467,0.9505,0.9376,0.9468,0.9327,0.9327,0.9468,0.9468,0.9483
1032,0.9447,0.9505,0.938,0.9447,0.9295,0.9295,0.9447,0.9447,0.9467
1033,0.9471,0.9526,0.9394,0.9471,0.9327,0.9327,0.947,0.947,0.9484
1034,0.9479,0.9537,0.9414,0.9477,0.9324,0.9324,0.9479,0.9479,0.9486
1035,0.9466,0.9521,0.94,0.9465,0.9309,0.9309,0.9466,0.9466,0.9476
1036,0.9439,0.9474,0.9329,0.9439,0.9258,0.9258,0.9438,0.9439,0.9439
1037,0.9453,0.9493,0.9382,0.9454,0.9295,0.9295,0.9455,0.9455,0.9488
1038,0.9514,0.9553,0.9448,0.9515,0.937,0.937,0.9515,0.9516,0.9533
1039,0.9463,0.9508,0.9463,0.9462,0.9335,0.9335,0.9463,0.9463,0.9481
